sr_returned_date_sk,sr_item_sk,sr_customer_sk,sr_store_sk,sr_return_quantity,sr_return_amt
2451921,1682,410,1,88,6887.76
2451283,2,9380,1,97,4946.03
2451608,583,1537,1,88,6684.48
2452249,1115,6459,1,83,8415.37
2452309,1719,9137,1,83,145.25
2452646,1188,5886,1,90,3500.1
2452597,13,1960,1,92,1352.4
2451575,94,2722,1,82,3559.62
2451122,1783,140,1,90,103.5
2452517,931,8236,1,80,2056.8
2451605,644,6957,1,96,111.36
2451668,1483,3683,1,89,9195.48
2452033,1775,9906,1,82,64.78
2452687,882,718,1,80,5543.2
2451955,49,2287,1,98,108.78
2452576,1683,3286,1,85,175.95
2451460,1057,2564,1,87,714.27
2452134,1625,1424,1,92,5715.96
2452040,1220,5778,1,80,2552.8
2451175,866,2191,1,94,2490.06
2452305,1255,9341,1,96,1008
2451863,1547,4110,1,97,2740.25
2451762,1057,1074,1,83,1601.9
2452685,1195,9333,1,93,4661.16
2451805,728,8633,1,80,1897.6
2452219,211,9661,1,86,194.36
2452537,402,3997,1,83,869.01
2452601,1387,7769,1,90,2404.8
2451494,325,8513,1,82,7049.54
2451737,1508,4533,1,82,957.76
2451605,508,3126,1,83,2783.82
2452031,998,3501,1,85,1855.55
2452145,1451,5297,1,80,2332.8
2451579,895,4993,1,83,4460.42
2451945,397,5832,1,87,4222.11
2452640,969,6112,1,85,1447.55
2452387,1071,6780,1,83,298.8
2450985,1387,7402,1,87,1318.05
2450980,1075,8371,1,93,6726.69
2451991,1469,5263,1,80,1180
2451149,1669,1343,1,92,300.84
2451093,307,4780,1,92,2633.96
2452369,713,3841,1,93,2502.63
2451127,1030,6872,1,80,11338.4
2451646,1441,8891,1,86,8222.46
2451152,1711,2330,1,83,1514.75
2450901,1735,3292,1,80,205.6
2451879,1177,5644,1,87,964.83
2451500,206,9061,1,91,8289.19
2451312,613,581,1,83,2010.26
2451986,919,6639,1,97,627.59
2451984,1538,1579,1,91,526.89
2450923,367,3664,1,95,6746.9
2452268,979,3726,1,88,6004.24
2451295,418,7083,1,81,1820.07
2451908,1556,8219,1,85,10318.15
2451964,349,2712,1,98,1158.36
2451883,599,6408,1,80,5818.4
2451154,860,8425,1,83,138.61
2451266,571,3655,1,88,4277.68
2451947,463,5285,1,86,6392.38
2452379,1067,8070,1,95,3192.95
2452683,397,5190,1,80,1179.2
2452343,1617,8829,1,93,737.49
2452250,1463,5720,1,93,4661.16
2452248,1181,960,1,82,1529.3
2452762,1329,4192,1,85,1450.95
2452536,1584,7937,1,80,121.6
2451148,1232,3927,1,91,511.42
2452272,1597,4727,1,92,1492.24
2451896,85,8054,1,82,6624.78
2452295,197,9394,1,85,5049.85
2452501,1254,7372,1,89,281.24
2452287,107,9050,1,80,706.4
2451649,877,3714,1,89,1839.63
2452577,601,2470,1,92,1900.72
2452721,889,4493,1,82,1632.62
2451795,541,7693,1,81,1309.77
2451845,341,364,1,89,746.71
2452266,19,1418,1,91,1598.87
2452516,258,7262,1,92,1771.92
2452276,713,495,1,83,91.3
2451238,502,7278,1,85,6437.05
2451156,1286,7468,1,85,5712
2452314,1247,3576,1,81,10282.14
2451567,608,8904,1,81,993.06
2451925,107,7372,1,82,1015.98
2452695,63,7502,1,88,2404.16
2451065,382,1835,1,94,2127.22
2451201,1516,7505,1,80,1114.4
2452520,1239,7562,1,88,3660.8
2452646,1590,313,1,85,486.2
2452022,163,1555,1,80,1168.8
2451455,698,8480,1,92,3677.24
2451751,155,4740,1,82,369
2450897,1510,247,1,87,470.67
2452093,1797,9667,1,86,4196.8
2451623,1172,3045,1,82,3925.34
2451096,1135,4153,1,85,5515.65
2452376,1597,7942,1,80,6300.8
2451288,1556,2026,1,81,2457.54
2452082,1557,6969,1,85,5830.15
2452539,1041,1934,1,82,592.04
2451661,998,1419,1,96,4024.32
2452511,1761,6587,1,87,2155.86
2451702,1487,3216,1,91,8340.15
2451233,712,3502,1,93,2000.43
2452717,168,8686,1,86,3103.74
2451924,1217,6509,1,89,62.3
2451088,1670,9241,1,89,5588.31
2451599,98,868,1,81,5907.33
2451394,541,613,1,83,2810.38
2451193,968,7419,1,90,5047.2
2451167,496,5314,1,92,1201.52
2451657,872,4168,1,91,527.8
2452553,1395,1825,1,83,7584.54
2452725,147,6435,1,90,7397.1
2451946,575,6930,1,92,1644.04
2452057,383,3208,1,98,428.26
2451232,781,6372,1,93,788.64
2452170,1145,1142,1,80,41.6
2451577,500,3657,1,82,5392.32
2451236,382,7759,1,83,10007.31
2451372,106,6938,1,94,1195.68
2451505,1267,5264,1,92,762.68
2452689,1029,6076,1,94,3558.84
2452590,1518,460,1,84,392.28
2451126,1711,498,1,84,2188.2
2451201,814,5594,1,84,134.4
2451266,1108,483,1,84,1535.52
2451171,967,6916,1,84,1002.96
2452039,1605,2837,1,84,6259.68
2452352,1023,5212,1,84,4803.12
2452672,673,9129,1,84,5694.36
2451833,488,9325,1,84,245.28
2452247,97,3165,1,84,1396.08
2451232,139,408,1,84,4231.08
2452620,1230,866,1,84,1644.72
2451560,790,221,1,84,10064.88
2452263,877,3167,1,84,6413.4
2451285,1076,1868,1,84,829.08
2451180,272,95,1,84,9842.28
2451975,239,3300,1,84,0
2452273,1567,8131,1,84,4496.52
2451103,1334,1835,1,84,303.24
2451084,886,8782,1,84,6415.08
2451350,1465,9097,1,84,879.48
2452665,1561,91,1,84,9352.56
2452386,1407,5008,1,84,7103.88
2451004,1718,322,1,84,6525.96
2451980,566,1776,1,84,6422.64
2451308,1192,8279,1,84,12302.64
2452316,469,4051,1,84,185.64
2451634,374,6317,1,84,492.24
2451866,979,272,1,84,1230.6
2451873,1711,7495,1,84,6616.68
2451406,769,4423,1,84,3114.72
2451382,952,6041,1,84,1503.6
2451336,58,1943,1,84,4317.6
2451564,302,7420,1,84,7716.24
2451448,1790,8193,1,84,2712.36
2451319,427,3937,1,84,747.6
2451853,410,664,1,84,8724.24
2451877,503,3252,1,84,3965.64
2451911,715,6000,1,84,5355
2451582,1034,4918,1,84,1401.96
2451629,169,4894,1,84,115.92
2451960,1190,8702,1,84,2690.52
2451852,212,3307,1,84,6625.92
2451876,1759,3583,1,84,2073.12
2451232,602,503,1,84,2080.68
2451166,451,5077,1,84,4015.2
2452564,1081,9628,1,84,2325.12
2452581,1782,7667,1,84,4200
2452532,967,7175,1,84,3342.36
2451298,655,3632,1,84,60.48
2452330,1641,9432,1,84,2091.6
2451641,1484,2484,1,84,9466.8
2452017,851,8079,1,84,2407.44
2451544,262,1038,1,84,408.24
2451089,1108,750,1,84,1516.2
2451112,1009,1805,1,84,6100.92
2451295,64,7610,1,84,3177.72
2451564,949,3161,1,84,2052.96
2451347,1676,5216,1,84,3728.76
2451048,685,5036,1,84,4114.32
2452563,1557,9092,1,84,594.72
2451130,43,3927,1,84,5169.36
2451993,987,5541,1,84,405.72
2452151,681,3698,1,84,3459.12
2452650,441,7452,1,84,1879.08
2452359,1083,165,1,84,1434.72
2452280,541,9981,1,79,1478.09
2452316,1221,9457,1,79,9529.77
2451466,1219,4431,1,79,203.03
2451918,878,1936,1,79,251.22
2452314,797,525,1,79,1350.9
2451332,769,3820,1,79,2864.54
2451575,1472,3370,1,79,4575.68
2451134,1526,2730,1,79,3408.06
2452505,1041,7940,1,79,4117.48
2452108,131,5750,1,79,155.63
2452024,194,2722,1,79,22.91
2452218,1687,4020,1,79,1380.13
2452336,1171,9212,1,79,1356.43
2452451,723,7381,1,79,203.82
2451783,1085,6672,1,79,1566.57
2452038,149,8839,1,79,3318
2451929,1517,999,1,79,7463.92
2452482,1489,3385,1,79,2659.14
2451671,1477,5071,1,79,3472.84
2451556,1420,6894,1,79,267.02
2452230,97,8716,1,79,7280.64
2451650,94,171,1,79,1299.55
2452354,109,8802,1,79,2667.04
2451921,1718,8461,1,79,1853.34
2452148,1317,5299,1,79,0
2452155,1705,1266,1,79,3438.87
2452059,1562,4028,1,79,1312.19
2451909,169,4266,1,79,475.58
2452027,1427,7783,1,79,40.29
2451172,1693,1189,1,79,5965.29
2451266,518,1414,1,79,1200.01
2451892,527,9253,1,79,1807.52
2451556,106,9146,1,79,2313.12
2451098,307,9130,1,79,1419.63
2451423,1177,1863,1,79,717.32
2451498,574,9489,1,79,1993.96
2452413,973,4328,1,79,286.77
2451706,1148,2748,1,79,4560.67
2452287,1373,1704,1,79,1756.96
2452607,933,2847,1,79,389.47
2452044,1667,1831,1,79,485.06
2451240,337,961,1,79,5682.47
2451469,928,3719,1,79,3085.74
2452414,1107,1667,1,79,2125.1
2451369,230,4959,1,79,1440.96
2451894,353,4887,1,79,261.49
2450981,596,9546,1,79,6166.74
2452194,27,5045,1,79,3959.48
2452525,1567,5638,1,79,1821.74
2451093,578,9906,1,79,319.95
2451564,992,6649,1,79,1649.52
2452143,1619,99,1,79,2568.29
2451197,154,9343,1,79,1441.75
2451632,901,5302,1,79,881.64
2451997,319,8036,1,79,5069.43
2452384,465,9125,1,79,6651.8
2451114,944,6927,1,79,2194.62
2452168,1791,4984,1,79,4998.33
2452263,1291,2920,1,79,5867.33
2451500,728,1644,1,79,1836.75
2451940,602,4475,1,79,1606.07
2452738,1176,7462,1,79,4595.43
2451528,1597,1367,1,79,335.75
2451948,617,8936,1,79,3858.36
2451072,1774,436,1,79,2916.68
2451385,691,3402,1,79,1779.08
2451675,1262,8969,1,76,4732.52
2451971,1195,9252,1,76,205.2
2451976,275,6845,1,76,10713.72
2452282,1203,7626,1,76,1181.04
2451509,836,1387,1,76,300.2
2450936,364,804,1,76,177.84
2452000,1615,2219,1,76,4006.72
2452350,1519,2046,1,76,8252.84
2452041,1640,1028,1,76,54.72
2451056,343,1790,1,76,534.28
2451949,601,3797,1,76,1466.04
2452099,1537,4215,1,76,1140
2451295,500,7488,1,76,861.84
2451356,752,9247,1,76,5848.2
2452251,351,4519,1,76,465.88
2451445,412,2987,1,76,72.2
2452409,1093,2609,1,76,1073.12
2451932,1322,2750,1,76,4320.6
2450958,1676,9361,1,76,557.08
2451793,188,4513,1,76,457.52
2451063,1066,8921,1,76,264.48
2451348,1618,8456,1,76,1393.84
2451535,247,3792,1,76,4620.8
2451500,1204,9053,1,76,7599.24
2452678,1545,274,1,76,1213.72
2452376,1599,2212,1,76,1434.88
2451591,466,6719,1,76,4868.56
2451046,313,5844,1,76,4876.16
2451932,121,8646,1,76,893
2451544,1010,3442,1,76,0
2451890,523,4569,1,76,1976
2451610,1015,176,1,76,1200.04
2451606,1534,6882,1,76,3542.36
2451221,1246,9139,1,76,3087.88
2451844,745,7898,1,76,338.96
2451949,769,1567,1,76,1696.32
2451905,11,9112,1,76,952.28
2451568,1309,8214,1,76,1218.28
2451906,445,5840,1,76,1481.24
2451618,1592,9170,1,76,1031.32
2451204,710,9707,1,76,5402.08
2451163,1333,7727,1,76,305.52
2451387,1216,1744,1,76,683.24
2452086,551,3542,1,76,2568.8
2451399,454,170,1,76,8774.2
2451439,1567,5920,1,76,3107.64
2451390,1082,9519,1,76,5259.2
2452771,480,269,1,76,668.04
2451906,845,2386,1,76,1099.72
2451652,511,1315,1,76,489.44
2451811,731,382,1,76,3215.56
2451194,626,3145,1,76,3461.04
2451191,622,7361,1,76,2399.32
2451996,1429,9614,1,76,6515.48
2452081,403,6397,1,76,1169.64
2452251,1739,9404,1,76,1162.8
2451679,61,5487,1,76,0
2452077,273,6033,1,76,2783.88
2451501,1102,1541,1,76,985.72
2451713,541,5555,1,76,1574.72
2451265,217,5717,1,76,8806.88
2451450,844,9051,1,76,1487.32
2451154,409,7367,1,76,2534.6
2452078,1331,5997,1,76,3710.32
2451284,280,1602,1,76,6056.44
2451530,644,4713,1,76,2448.72
2451292,1114,6956,1,76,4513.64
2452742,816,7594,1,76,2535.36
2452770,468,7087,1,76,5212.84
2452252,1427,2277,1,76,1742.68
2452007,671,8518,1,76,515.28
2451969,1309,8601,1,73,1402.33
2451523,508,4668,1,73,151.84
2451068,412,9824,1,73,3506.19
2451066,463,6256,1,73,5388.86
2451511,230,6786,1,73,5268.41
2451959,611,9810,1,73,5231.91
2451327,856,131,1,73,1130.04
2452649,409,4125,1,73,1003.02
2451888,803,4045,1,73,3058.7
2452728,1417,5528,1,73,2065.9
2452115,415,5168,1,73,427.05
2452353,187,6632,1,73,118.26
2451846,125,8437,1,73,0
2451566,1063,6764,1,73,187.61
2450948,1171,4375,1,73,1065.8
2452003,163,9747,1,73,2945.55
2452538,697,1710,1,73,965.06
2451988,571,242,1,73,655.54
2451920,707,777,1,73,3181.34
2451986,671,7258,1,73,324.12
2452641,672,385,1,73,6281.65
2452399,261,5403,1,73,3470.42
2451533,1240,7321,1,73,6536.42
2450964,733,6954,1,73,5275.71
2452321,1781,9675,1,73,3239.74
2451014,733,9376,1,73,3497.43
2451964,427,4236,1,73,1247.57
2451557,148,3971,1,73,1539.57
2451823,1339,3722,1,73,0
2451032,1747,5278,1,73,3176.23
2452176,973,8116,1,73,1645.42
2451310,1633,4490,1,73,1113.25
2451192,628,2758,1,73,820.52
2452381,1711,5722,1,73,1159.97
2451791,881,6331,1,73,990.61
2451500,1112,8750,1,73,3677.74
2451979,1565,1731,1,73,1681.19
2452563,1731,2519,1,73,3018.55
2451184,469,812,1,73,408.07
2452665,186,3598,1,73,5560.41
2451673,956,1537,1,73,7126.99
2451504,1423,8642,1,73,620.5
2451926,1511,2056,1,73,624.15
2451820,1301,2788,1,73,1864.42
2451605,544,2088,1,73,4532.57
2451345,916,8566,1,73,700.8
2452295,471,8842,1,73,7166.41
2451323,121,668,1,73,938.78
2452712,300,138,1,73,2525.8
2451923,116,4100,1,73,5672.1
2452389,75,3163,1,73,6459.77
2452476,727,1025,1,73,486.18
2452661,1398,9644,1,73,1953.48
2451283,1028,5340,1,73,3197.4
2452748,393,8093,1,73,4188.01
2452643,1038,4622,1,73,4631.85
2452651,367,5560,1,73,4288.75
2452769,453,5645,1,73,887.68
2452628,31,6519,1,73,1214.72
2452510,939,6434,1,73,6104.26
2451525,632,5927,1,73,3287.92
2451126,952,6333,1,73,489.1
2450909,278,4858,1,73,129.21
2451819,1298,5591,1,73,912.5
2450903,1070,9296,1,73,9901.72
2451263,794,6150,1,73,2689.32
2452609,1467,6343,1,73,6506.49
2452334,307,8615,1,73,5442.15
2452719,54,4668,1,73,59.86
2452195,895,5772,1,73,827.82
2451651,403,3184,1,73,2679.1
2451620,418,2515,1,73,44.53
2451948,493,4341,1,73,7719.02
2451539,766,9521,1,73,2630.19
2452310,1323,1653,1,73,904.47
2451286,1256,1379,1,73,4075.59
2451808,1544,7818,1,77,5664.12
2452171,785,9907,1,77,1556.94
2452037,1633,1871,1,77,445.83
2451812,1349,7412,1,77,657.58
2451213,1258,5394,1,77,842.38
2452021,1673,4215,1,77,533.61
2451959,1190,2872,1,77,29.26
2451700,440,4620,1,77,6303.99
2450996,664,1868,1,77,5458.53
2452628,600,2387,1,77,4888.73
2452278,747,634,1,77,2222.22
2450994,1276,6851,1,77,609.07
2452172,235,6611,1,77,4966.5
2451461,43,2060,1,77,791.56
2452567,1119,1608,1,77,1373.68
2452610,777,6769,1,77,1834.14
2452423,1101,8313,1,77,9511.81
2452678,267,2177,1,77,2334.64
2451062,637,2842,1,77,6751.36
2452240,1185,948,1,77,199.43
2452400,1506,9282,1,77,4385.15
2451019,709,1494,1,77,592.9
2451546,1615,2277,1,77,4000.92
2451191,127,1199,1,77,918.61
2452293,1305,7757,1,77,917.07
2452710,1047,5160,1,77,3684.45
2452745,925,6306,1,77,1094.94
2452194,89,1255,1,77,1290.52
2452760,105,8355,1,77,0
2452632,385,1676,1,77,10349.57
2451939,1049,7199,1,77,1041.81
2452355,73,5206,1,77,650.65
2451212,193,9287,1,77,848.54
2451513,1030,2963,1,77,4046.35
2451918,1175,9372,1,77,282.59
2451162,824,7785,1,77,4191.88
2452003,245,1297,1,77,8402.24
2451054,1580,7405,1,77,5018.86
2452062,1483,7774,1,77,1476.86
2452240,1509,1070,1,77,1020.25
2452654,1218,9942,1,77,2872.87
2451571,710,2368,1,77,1476.86
2451153,1093,8941,1,77,2385.46
2451948,431,1392,1,77,1028.72
2451561,1009,753,1,77,3866.94
2451158,22,1929,1,77,6735.96
2452319,711,6402,1,77,9774.38
2452231,791,7657,1,77,7390.46
2451080,1330,6813,1,77,3575.11
2451589,140,9230,1,77,74.69
2451653,1247,2364,1,77,6951.56
2451975,1448,2171,1,77,4026.33
2451547,388,6226,1,77,980.21
2451971,1091,4121,1,77,406.56
2452257,1099,730,1,77,1047.2
2452562,1375,6473,1,77,5631.01
2451432,472,1529,1,77,451.99
2451587,733,9261,1,77,1416.8
2452435,1053,3870,1,77,356.51
2452290,741,8884,1,77,7049.35
2452460,451,9399,1,77,3719.87
2451479,1676,5702,1,77,3043.04
2452535,211,278,1,77,2741.97
2452086,1401,1026,1,77,5387.69
2452754,1117,7771,1,77,2768.15
2451267,1592,9020,1,77,1393.7
2452696,1515,887,1,77,11295.13
2451087,1468,9431,1,77,135.52
2451417,64,6144,1,77,286.44
2451954,1223,2102,1,77,4951.1
2451581,242,1623,1,77,2351.58
2452586,1656,9564,1,77,12129.04
2452638,1623,4777,1,77,12529.44
2451069,271,477,1,77,7141.75
2450966,1330,1988,1,77,5879.72
2451691,1358,3102,1,77,5027.33
2451709,685,4127,1,77,2595.67
2452542,961,161,1,77,1854.16
2452552,246,3525,1,77,918.61
2451145,1366,9049,1,77,2798.95
2452625,1371,8157,1,78,2853.24
2450913,1078,881,1,78,3578.64
2451919,907,4711,1,78,4161.3
2451206,889,7229,1,78,1062.36
2452622,195,3722,1,78,577.98
2451281,1334,4243,1,78,2441.4
2452643,195,1838,1,78,1017.9
2451236,727,961,1,78,3437.46
2451158,988,9278,1,78,2286.18
2452160,215,6593,1,78,6910.8
2452625,360,3895,1,78,1350.18
2451785,410,6378,1,78,1754.22
2451951,1586,5743,1,78,88.14
2451616,1261,6805,1,78,1313.52
2451129,428,1735,1,78,750.36
2451468,1358,968,1,78,6639.36
2451250,454,5792,1,78,50.7
2451640,1291,5602,1,78,3629.34
2451659,1501,7446,1,78,4683.12
2452355,945,3141,1,78,1545.18
2451169,220,9135,1,78,2119.26
2451930,1561,7657,1,78,7714.98
2452268,17,2645,1,78,2648.1
2452769,1623,1252,1,78,127.92
2451759,1303,2508,1,78,1640.34
2452203,637,6578,1,78,2502.24
2452328,273,5329,1,78,3205.8
2452812,900,1128,1,78,1742.52
2452028,249,3103,1,78,868.92
2451195,1339,7844,1,78,2181.66
2451827,698,2940,1,78,5892.9
2451704,1178,2288,1,78,7275.84
2451603,1462,6634,1,78,2494.44
2451493,1747,3971,1,78,2990.52
2451446,331,2578,1,78,6075.42
2451907,1451,4826,1,78,1577.16
2452256,1117,1546,1,78,1460.94
2452687,567,7995,1,78,3639.48
2451633,532,3352,1,78,2324.4
2452622,1194,4925,1,78,3533.4
2451750,649,596,1,78,1879.02
2452050,929,6035,1,78,248.82
2452371,1643,4082,1,78,4002.96
2451616,1555,4059,1,78,3506.1
2451300,302,5542,1,78,4554.42
2452690,1795,2721,1,78,541.32
2451529,356,9333,1,78,7754.76
2452361,1197,6905,1,78,1225.38
2451191,535,7103,1,78,4999.02
2452012,431,277,1,78,4730.7
2452770,997,3993,1,78,858
2451996,872,5252,1,78,11536.2
2451111,1600,9494,1,78,5168.28
2452347,1185,8352,1,78,1340.82
2452113,187,5553,1,78,2381.34
2451503,662,1565,1,78,585.78
2451501,1333,1844,1,78,202.02
2452703,565,56,1,78,11292.84
2452600,1440,9265,1,78,314.34
2451822,955,3383,1,78,8.58
2451826,359,1429,1,78,1544.4
2452166,1185,1445,1,78,4907.76
2452270,691,4340,1,78,109.98
2451598,806,6710,1,78,514.02
2451684,1057,2849,1,78,30.42
2452315,1219,7042,1,78,11124.36
2451605,206,3904,1,78,2318.94
2452339,89,1581,1,78,968.76
2451586,1324,9470,1,78,1921.14
2451270,506,7859,1,78,2289.3
2452292,257,6821,1,78,6349.2
2452576,882,6864,1,78,8598.72
2452227,1681,2619,1,78,1903.2
2452327,1007,6116,1,78,2592.72
2452187,109,1514,1,78,2253.42
2452049,1599,6884,1,78,3020.94
2451134,1376,9695,1,78,535.08
2452120,783,6969,1,78,144.3
2452476,1231,9391,1,78,3598.14
2451289,1628,4514,1,78,58.5
2451396,1388,9983,1,78,1606.8
2450827,19,7752,1,78,3354
2451521,862,6016,1,78,6862.44
2452349,1549,3973,1,75,4284
2451090,1664,282,1,75,2628.75
2452684,714,8062,1,75,5130
2451262,910,5594,1,75,9184.5
2451155,1051,6394,1,75,279.75
2451643,250,7721,1,75,5587.5
2451106,772,5925,1,75,1554.75
2450952,721,9585,1,75,8454.75
2451881,746,1182,1,75,131.25
2452741,588,3279,1,75,6271.5
2451245,1360,461,1,75,3949.5
2451263,1285,1049,1,75,9070.5
2451752,91,4860,1,75,615
2451894,1267,1665,1,75,1033.5
2452359,755,5298,1,75,2863.5
2451174,1075,3552,1,75,2210.25
2451605,1402,3079,1,75,4595.25
2451183,314,7247,1,75,813.75
2451177,763,9075,1,75,363.75
2451689,1672,8805,1,75,2965.5
2451987,164,7031,1,75,3335.25
2451893,1429,2934,1,75,2156.25
2451538,1394,6880,1,75,1037.25
2451597,457,6255,1,75,1671.75
2452768,60,2334,1,75,246.75
2451424,1540,7601,1,75,5301.75
2452729,835,6393,1,75,1602
2451800,1259,3280,1,75,1239.75
2452037,317,3408,1,75,1938.75
2452084,1351,7220,1,75,2336.25
2451699,620,5565,1,75,214.5
2451030,158,4436,1,75,345
2452564,1191,1514,1,75,6615
2452599,979,4549,1,75,7729.5
2451637,818,4694,1,75,2621.25
2452185,1667,8781,1,75,1364.25
2451966,1529,2262,1,75,6219
2452722,165,980,1,75,260.25
2451805,107,9192,1,75,196.5
2451295,1240,9467,1,75,1186.5
2452423,447,9284,1,75,7983
2451506,284,9468,1,75,202.5
2451805,1699,2669,1,75,1995
2452732,498,9672,1,75,3666.75
2452331,1473,9723,1,75,8807.25
2451111,1303,844,1,75,6424.5
2452049,461,4704,1,75,8127.75
2451905,181,8725,1,75,524.25
2450832,1165,8252,1,75,6557.25
2452751,1557,1161,1,75,1555.5
2451560,703,6107,1,75,4354.5
2451109,962,2445,1,75,219
2451568,928,3904,1,75,935.25
2451111,796,4576,1,75,3134.25
2452663,1305,8769,1,75,2799
2452190,1621,3407,1,75,1130.25
2451666,1694,3434,1,75,0
2452136,1533,2242,1,75,407.25
2452061,1599,4041,1,75,6955.5
2451419,196,3397,1,75,138.75
2451763,764,1684,1,75,2508.75
2452623,895,7495,1,75,2201.25
2451324,163,5073,1,75,405.75
2452335,533,6493,1,75,1297.5
2451556,1780,2715,1,75,1484.25
2452409,1641,2685,1,75,5092.5
2452517,1729,4341,1,75,6507.75
2452156,61,1437,1,75,1191
2451171,319,1329,1,75,6393
2452338,1403,7640,1,75,2432.25
2450956,1660,1858,1,75,378.75
2451691,20,8281,1,75,25.5
2451197,650,7442,1,75,9190.5
2451972,125,5571,1,75,3177.75
2451137,1414,5006,1,75,6099.75
2451550,769,7767,1,75,367.5
2452293,987,3279,1,75,1816.5
2452031,457,6021,1,75,315
2451465,619,9284,1,75,5165.25
2451492,199,3654,1,75,501.75
2452474,579,4289,1,75,569.25
2452363,1545,8746,1,75,3765.75
2452222,1603,4460,1,75,13104.75
2452678,1131,2960,1,75,3711
2452343,673,3965,1,68,4492.08
2451166,1622,6585,1,68,365.16
2452536,1147,5430,1,68,64.6
2451426,1660,5803,1,68,76.84
2451561,781,6951,1,68,3899.8
2451081,1621,5273,1,68,2590.12
2451180,1225,3684,1,68,7191
2451974,1605,1646,1,68,2825.4
2451742,1151,724,1,68,680.68
2452083,883,4825,1,68,7769
2452384,529,7683,1,68,5654.88
2452690,295,5598,1,68,3297.32
2452682,13,1686,1,68,259.08
2451564,1651,919,1,68,629
2452391,637,2104,1,68,3724.36
2451533,1658,9310,1,68,5142.84
2451997,951,927,1,68,112.2
2452194,1057,5784,1,68,622.88
2452633,288,9968,1,68,241.4
2452627,1183,7338,1,68,2278
2452234,1623,6509,1,68,1372.92
2451840,410,1874,1,68,4233
2451970,1063,3303,1,68,3417
2451984,1280,8817,1,68,1996.48
2451903,1297,254,1,68,6069
2451190,344,6173,1,68,4683.16
2451524,541,3410,1,68,8866.52
2451851,1052,8301,1,68,1453.84
2452781,1267,9257,1,68,1434.8
2452622,391,2918,1,68,3448.28
2452491,831,7601,1,68,2893.4
2452003,193,3150,1,68,1199.52
2451419,854,4370,1,68,572.56
2452370,1185,3062,1,68,9070.52
2451896,758,6141,1,68,935.68
2452677,924,6250,1,68,5610
2452783,1089,2001,1,68,653.48
2451205,1006,4554,1,68,2001.92
2452381,1309,3966,1,68,7743.84
2451210,298,8941,1,68,1216.52
2451157,878,3320,1,68,2713.88
2452628,685,725,1,68,2579.92
2452319,641,7193,1,68,4425.44
2451975,206,6223,1,68,354.96
2452766,1104,6624,1,68,8693.12
2451331,278,4526,1,68,4967.4
2451968,1058,7855,1,68,150.28
2451899,494,9046,1,68,6361.4
2451876,1043,4871,1,68,4549.2
2452002,1058,7755,1,68,3713.48
2451475,1216,5142,1,68,689.52
2452656,516,392,1,68,5216.96
2452196,1433,7681,1,68,166.6
2451272,16,4604,1,68,4142.56
2450947,1738,6367,1,68,969.68
2452142,761,8552,1,68,6015.28
2452309,641,700,1,68,1266.84
2452376,699,1344,1,68,1853
2452049,1525,8453,1,68,0
2451003,154,4036,1,68,3845.4
2451226,1579,1864,1,68,2956.64
2451511,130,6182,1,68,22.44
2452216,899,9664,1,68,184.96
2452556,1135,3303,1,68,460.36
2451413,937,7494,1,68,2961.4
2451145,901,3569,1,68,0
2451257,1291,6612,1,68,1252.56
2452687,1176,3649,1,68,2907.68
2451414,110,883,1,68,1604.12
2452321,1635,8414,1,68,903.04
2451256,1484,12,1,68,947.24
2451128,1669,1740,1,68,2696.2
2451033,722,7004,1,68,2752.64
