c_customer_sk,c_birth_year,c_birth_country,c_preferred_cust_flag
3266,1966,"FAROE ISLANDS","N"
3626,1966,"NAMIBIA","N"
3762,1966,"TUVALU","N"
3777,1966,"LIBERIA","N"
3992,1966,"TUNISIA","N"
4219,1966,"GUINEA","N"
4314,1966,"ICELAND","N"
4548,1966,"GRENADA","N"
4737,1966,"SOLOMON ISLANDS","N"
4749,1966,"SWITZERLAND","N"
4767,1966,"SLOVENIA","N"
4795,1966,"SOLOMON ISLANDS","N"
4984,1966,"RUSSIAN FEDERATION","N"
5166,1966,"GABON","N"
5258,1966,"MALDIVES","N"
5338,1966,"TOGO","N"
5481,1966,"TRINIDAD AND TOBAGO","N"
5703,1966,"JAPAN","N"
5816,1966,"ANDORRA","N"
5883,1966,"LESOTHO","N"
5929,1966,"GREECE","N"
6039,1966,"PAPUA NEW GUINEA","N"
6157,1966,"VANUATU","N"
6360,1966,"TOKELAU","N"
6531,1966,"OMAN","N"
6660,1966,"PERU","N"
6676,1966,"MARSHALL ISLANDS","N"
7067,1966,"NORFOLK ISLAND","N"
7201,1966,"SPAIN","N"
7210,1966,"PUERTO RICO","N"
7306,1966,"VANUATU","N"
7419,1966,"TUVALU","N"
7443,1966,"TUNISIA","N"
7447,1966,"MAURITIUS","N"
7612,1966,"HONDURAS","N"
7847,1966,"COMOROS","N"
7931,1966,"SOLOMON ISLANDS","N"
7938,1966,"ALBANIA","N"
8212,1966,"ARGENTINA","N"
8214,1966,"ANTARCTICA","N"
8307,1966,"GHANA","N"
8456,1966,"WALLIS AND FUTUNA","N"
8600,1966,"SOUTH AFRICA","N"
8601,1966,"GUATEMALA","N"
8667,1966,"SEYCHELLES","N"
8886,1966,"NIUE","N"
9176,1966,"BOUVET ISLAND","N"
9383,1966,"SIERRA LEONE","N"
9449,1966,"COSTA RICA","N"
9600,1966,"JERSEY","N"
9611,1966,"MARSHALL ISLANDS","N"
9915,1966,"GUYANA","N"
159,1941,"TURKMENISTAN","N"
163,1941,"TIMOR-LESTE","N"
205,1941,"MALAYSIA","N"
214,1941,"NEW ZEALAND","N"
652,1941,"NIGERIA","N"
1326,1941,"AZERBAIJAN","N"
1424,1941,"NETHERLANDS ANTILLES","N"
1456,1941,"SAUDI ARABIA","N"
1458,1941,"QATAR","N"
1594,1941,"VENEZUELA","N"
1847,1941,"LATVIA","N"
1953,1941,"NETHERLANDS","N"
2019,1941,"KAZAKHSTAN","N"
2128,1941,"SAINT HELENA","N"
2167,1941,"IRAQ","N"
2218,1941,"BRUNEI DARUSSALAM","N"
2338,1941,"RUSSIAN FEDERATION","N"
2506,1941,"PANAMA","N"
2532,1941,"ANTIGUA AND BARBUDA","N"
2612,1941,"HONG KONG","N"
2636,1941,"PARAGUAY","N"
2794,1941,"SERBIA","N"
3039,1941,"BOLIVIA","N"
3760,1941,"TURKEY","N"
3892,1941,"GEORGIA","N"
3907,1941,"FAROE ISLANDS","N"
3913,1941,"TRINIDAD AND TOBAGO","N"
4032,1941,"SUDAN","N"
4154,1941,"NORFOLK ISLAND","N"
4182,1941,"MONTENEGRO","N"
4290,1941,"MALDIVES","N"
4339,1941,"FAROE ISLANDS","N"
4551,1941,"CAYMAN ISLANDS","N"
4575,1941,"BURUNDI","N"
4846,1941,"GIBRALTAR","N"
4869,1941,"ISLE OF MAN","N"
4953,1941,"BAHAMAS","N"
5014,1941,"BELIZE","N"
5023,1941,"NEPAL","N"
5073,1941,"ETHIOPIA","N"
5515,1941,"WALLIS AND FUTUNA","N"
5780,1941,"EGYPT","N"
5782,1941,"MOZAMBIQUE","N"
5869,1941,"FRANCE","N"
6050,1941,"GHANA","N"
6087,1941,"ARMENIA","N"
6174,1941,"MAYOTTE","N"
6299,1941,"ISLE OF MAN","N"
6637,1941,"MARSHALL ISLANDS","N"
6662,1941,"LUXEMBOURG","N"
6843,1941,"AFGHANISTAN","N"
7037,1941,"GUINEA-BISSAU","N"
7207,1941,"ERITREA","N"
7268,1941,"MARSHALL ISLANDS","N"
7290,1941,"CAYMAN ISLANDS","N"
7465,1941,"GUERNSEY","N"
7478,1941,"KOREA, REPUBLIC OF","N"
7523,1941,"FINLAND","N"
7842,1941,"SAUDI ARABIA","N"
8053,1941,"FIJI","N"
8208,1941,"ALAND ISLANDS","N"
8420,1941,"MONGOLIA","N"
8542,1941,"TIMOR-LESTE","N"
8585,1941,"NETHERLANDS ANTILLES","N"
8611,1941,"WESTERN SAHARA","N"
8638,1941,"FRENCH POLYNESIA","N"
9005,1941,"THAILAND","N"
9039,1941,"KAZAKHSTAN","N"
9108,1941,"CAMBODIA","N"
9123,1941,"MOLDOVA, REPUBLIC OF","N"
9327,1941,"ANTIGUA AND BARBUDA","N"
9330,1941,"PARAGUAY","N"
9763,1941,"FRENCH POLYNESIA","N"
9774,1941,"BANGLADESH","N"
9809,1941,"NIGERIA","N"
9823,1941,"VIRGIN ISLANDS, U.S.","N"
134,1957,"BOTSWANA","N"
260,1957,"SAUDI ARABIA","N"
380,1957,"EGYPT","N"
499,1957,"SEYCHELLES","N"
512,1957,"PITCAIRN","N"
757,1957,"MOZAMBIQUE","N"
831,1957,"HONDURAS","N"
999,1957,"ITALY","N"
1269,1957,"IRELAND","N"
1287,1957,"AUSTRALIA","N"
1319,1957,"ETHIOPIA","N"
1457,1957,"SWEDEN","N"
1544,1957,"BAHRAIN","N"
1570,1957,"UNITED STATES","N"
1714,1957,"TUNISIA","N"
1791,1957,"HONG KONG","N"
1968,1957,"SLOVAKIA","N"
2137,1957,"HONDURAS","N"
2150,1957,"MONACO","N"
2181,1957,"ICELAND","N"
2265,1957,"SLOVAKIA","N"
2302,1957,"SRI LANKA","N"
2323,1957,"CHINA","N"
2668,1957,"MYANMAR","N"
2693,1957,"OMAN","N"
3036,1957,"ISLE OF MAN","N"
3057,1957,"AUSTRIA","N"
3215,1957,"VIET NAM","N"
3225,1957,"BHUTAN","N"
3271,1957,"BANGLADESH","N"
3359,1957,"MONTSERRAT","N"
3386,1957,"ANGUILLA","N"
3388,1957,"HONG KONG","N"
3390,1957,"MAYOTTE","N"
3610,1957,"ARUBA","N"
3637,1957,"BOTSWANA","N"
4086,1957,"MALTA","N"
4315,1957,"ESTONIA","N"
4465,1957,"PAKISTAN","N"
4527,1957,"JAPAN","N"
4797,1957,"NORFOLK ISLAND","N"
4959,1957,"LESOTHO","N"
5243,1957,"COMOROS","N"
5467,1957,"GUYANA","N"
5547,1957,"MONTSERRAT","N"
5552,1957,"MACAO","N"
5625,1957,"GUYANA","N"
5640,1957,"FRENCH POLYNESIA","N"
5781,1957,"LIECHTENSTEIN","N"
5818,1957,"BENIN","N"
5877,1957,"NORWAY","N"
6003,1957,"NETHERLANDS ANTILLES","N"
6642,1957,"ITALY","N"
6648,1957,"GERMANY","N"
6724,1957,"CUBA","N"
6734,1957,"GABON","N"
6949,1957,"NIGERIA","N"
7123,1957,"EGYPT","N"
7197,1957,"MALI","N"
7489,1957,"UZBEKISTAN","N"
7541,1957,"MALAYSIA","N"
7563,1957,"SEYCHELLES","N"
7609,1957,"VIET NAM","N"
8035,1957,"MONACO","N"
8110,1957,"KENYA","N"
8259,1957,"PALAU","N"
8499,1957,"TOKELAU","N"
8509,1957,"FINLAND","N"
8713,1957,"AUSTRIA","N"
8994,1957,"DOMINICA","N"
9120,1957,"MONACO","N"
9423,1957,"CAMBODIA","N"
9516,1957,"RWANDA","N"
9686,1957,"UNITED KINGDOM","N"
9775,1957,"RUSSIAN FEDERATION","N"
9925,1957,"MONGOLIA","N"
7,1985,"GAMBIA","N"
90,1985,"GUYANA","N"
516,1985,"UGANDA","N"
872,1985,"ANGOLA","N"
1113,1985,"UZBEKISTAN","N"
1120,1985,"MONTSERRAT","N"
1208,1985,"SWITZERLAND","N"
1260,1985,"ANTARCTICA","N"
1265,1985,"RUSSIAN FEDERATION","N"
1298,1985,"SENEGAL","N"
1377,1985,"CROATIA","N"
1641,1985,"BRUNEI DARUSSALAM","N"
1648,1985,"CZECH REPUBLIC","N"
1864,1985,"PUERTO RICO","N"
2068,1985,"GAMBIA","N"
2345,1985,"SAN MARINO","N"
2400,1985,"NEW CALEDONIA","N"
2485,1985,"PARAGUAY","N"
2516,1985,"SPAIN","N"
2527,1985,"GABON","N"
2535,1985,"VENEZUELA","N"
3015,1985,"GABON","N"
3281,1985,"BOUVET ISLAND","N"
3317,1985,"TUNISIA","N"
3348,1985,"KYRGYZSTAN","N"
3371,1985,"HAITI","N"
3603,1985,"MOZAMBIQUE","N"
3947,1985,"JAPAN","N"
4145,1985,"TOGO","N"
4256,1985,"AMERICAN SAMOA","N"
4629,1985,"ISLE OF MAN","N"
4645,1985,"GHANA","N"
4817,1985,"SWITZERLAND","N"
4848,1985,"JAMAICA","N"
4970,1985,"NIGERIA","N"
5008,1985,"IRELAND","N"
5084,1985,"GABON","N"
5152,1985,"RWANDA","N"
5154,1985,"PORTUGAL","N"
5155,1985,"ALBANIA","N"
5180,1985,"NICARAGUA","N"
5283,1985,"TONGA","N"
5441,1985,"CZECH REPUBLIC","N"
5724,1985,"PITCAIRN","N"
5746,1985,"ANDORRA","N"
5754,1985,"BELIZE","N"
5891,1985,"ZIMBABWE","N"
5995,1985,"EL SALVADOR","N"
6212,1985,"PERU","N"
6565,1985,"BRAZIL","N"
6639,1985,"ISLE OF MAN","N"
6657,1985,"QATAR","N"
6666,1985,"SEYCHELLES","N"
6683,1985,"ITALY","N"
6823,1985,"IRELAND","N"
6882,1985,"TUNISIA","N"
7013,1985,"ERITREA","N"
7079,1985,"GAMBIA","N"
7178,1985,"OMAN","N"
7559,1985,"VIET NAM","N"
7961,1985,"CHINA","N"
8065,1985,"SENEGAL","N"
8156,1985,"TAJIKISTAN","N"
8186,1985,"BURUNDI","N"
8239,1985,"GUINEA-BISSAU","N"
8328,1985,"TURKEY","N"
8521,1985,"SLOVENIA","N"
8621,1985,"GUERNSEY","N"
8853,1985,"PUERTO RICO","N"
9245,1985,"ARUBA","N"
9391,1985,"FINLAND","N"
9543,1985,"UGANDA","N"
9638,1985,"AFGHANISTAN","N"
9664,1985,"MALTA","N"
9941,1985,"PITCAIRN","N"
9989,1985,"BAHAMAS","N"
204,1960,"HONDURAS","N"
362,1960,"ICELAND","N"
456,1960,"MONACO","N"
504,1960,"YEMEN","N"
689,1960,"KUWAIT","N"
798,1960,"HUNGARY","N"
859,1960,"KAZAKHSTAN","N"
912,1960,"INDONESIA","N"
1082,1960,"KYRGYZSTAN","N"
1227,1960,"CAMBODIA","N"
1312,1960,"EL SALVADOR","N"
1510,1960,"SAN MARINO","N"
1623,1960,"ANTARCTICA","N"
1691,1960,"GUINEA-BISSAU","N"
1837,1960,"SLOVENIA","N"
1862,1960,"SENEGAL","N"
1918,1960,"TURKEY","N"
2484,1960,"CHILE","N"
2825,1960,"CHILE","N"
3092,1960,"DENMARK","N"
3402,1960,"NAMIBIA","N"
3507,1960,"LESOTHO","N"
3685,1960,"RWANDA","N"
3713,1960,"NICARAGUA","N"
3724,1960,"KENYA","N"
3772,1960,"TAJIKISTAN","N"
3983,1960,"UKRAINE","N"
4006,1960,"IRAQ","N"
4020,1960,"MALAWI","N"
4055,1960,"RWANDA","N"
4065,1960,"BOLIVIA","N"
4460,1960,"CHRISTMAS ISLAND","N"
4521,1960,"CZECH REPUBLIC","N"
4547,1960,"GUERNSEY","N"
4639,1960,"WALLIS AND FUTUNA","N"
4684,1960,"ANTARCTICA","N"
4718,1960,"UNITED KINGDOM","N"
5054,1960,"TIMOR-LESTE","N"
5192,1960,"ECUADOR","N"
5321,1960,"TOKELAU","N"
5329,1960,"CHILE","N"
5535,1960,"DJIBOUTI","N"
5558,1960,"BERMUDA","N"
5575,1960,"SAINT HELENA","N"
5666,1960,"ANTARCTICA","N"
6002,1960,"WESTERN SAHARA","N"
6158,1960,"ICELAND","N"
6493,1960,"PANAMA","N"
6496,1960,"ETHIOPIA","N"
6879,1960,"HUNGARY","N"
7010,1960,"MOZAMBIQUE","N"
7124,1960,"BAHRAIN","N"
7566,1960,"ECUADOR","N"
7734,1960,"ANTIGUA AND BARBUDA","N"
7758,1960,"VENEZUELA","N"
7833,1960,"GUINEA-BISSAU","N"
7995,1960,"ANTARCTICA","N"
8104,1960,"MAYOTTE","N"
8209,1960,"ESTONIA","N"
8418,1960,"ANDORRA","N"
8451,1960,"BELIZE","N"
8477,1960,"FINLAND","N"
8489,1960,"KIRIBATI","N"
8748,1960,"MONTSERRAT","N"
9016,1960,"UNITED ARAB EMIRATES","N"
9390,1960,"PALAU","N"
9425,1960,"AFGHANISTAN","N"
9456,1960,"ITALY","N"
9470,1960,"AUSTRIA","N"
9544,1960,"CAMBODIA","N"
9552,1960,"ANTARCTICA","N"
9645,1960,"ESTONIA","N"
9656,1960,"SWITZERLAND","N"
9769,1960,"MAURITIUS","N"
9788,1960,"BELGIUM","N"
37,1949,"RUSSIAN FEDERATION","N"
275,1949,"CUBA","N"
292,1949,"SWITZERLAND","N"
374,1949,"HONG KONG","N"
385,1949,"TONGA","N"
586,1949,"ROMANIA","N"
650,1949,"RWANDA","N"
664,1949,"BAHRAIN","N"
759,1949,"RÉUNION","N"
886,1949,"ESTONIA","N"
898,1949,"CHINA","N"
935,1949,"QATAR","N"
1185,1949,"NEW ZEALAND","N"
1212,1949,"SLOVENIA","N"
1263,1949,"IRELAND","N"
1311,1949,"GUATEMALA","N"
1374,1949,"MALI","N"
1472,1949,"MONTENEGRO","N"
1684,1949,"SUDAN","N"
2030,1949,"NIGERIA","N"
2038,1949,"NAURU","N"
2079,1949,"WALLIS AND FUTUNA","N"
2775,1949,"SLOVENIA","N"
2779,1949,"PAKISTAN","N"
2940,1949,"ZAMBIA","N"
3179,1949,"LIBERIA","N"
3264,1949,"LEBANON","N"
3344,1949,"MONTENEGRO","N"
3364,1949,"BENIN","N"
3509,1949,"HONDURAS","N"
3725,1949,"HONDURAS","N"
3861,1949,"BOTSWANA","N"
4056,1949,"TONGA","N"
4060,1949,"BAHAMAS","N"
4100,1949,"GABON","N"
4195,1949,"LIBERIA","N"
4480,1949,"YEMEN","N"
4509,1949,"TOKELAU","N"
4518,1949,"SYRIAN ARAB REPUBLIC","N"
4640,1949,"VANUATU","N"
4683,1949,"KIRIBATI","N"
4950,1949,"RWANDA","N"
5049,1949,"TIMOR-LESTE","N"
5079,1949,"SWITZERLAND","N"
5110,1949,"TUNISIA","N"
5300,1949,"ICELAND","N"
5328,1949,"AZERBAIJAN","N"
5566,1949,"LIBERIA","N"
6006,1949,"MARTINIQUE","N"
6067,1949,"GUINEA","N"
6247,1949,"TRINIDAD AND TOBAGO","N"
6318,1949,"ECUADOR","N"
6345,1949,"RWANDA","N"
6451,1949,"IRAQ","N"
6967,1949,"GUATEMALA","N"
7164,1949,"FRENCH POLYNESIA","N"
7298,1949,"UNITED STATES","N"
7596,1949,"GUINEA-BISSAU","N"
7724,1949,"GREENLAND","N"
7759,1949,"NIGERIA","N"
7769,1949,"FRANCE","N"
7954,1949,"COSTA RICA","N"
8362,1949,"KOREA, REPUBLIC OF","N"
8380,1949,"MONACO","N"
8452,1949,"BELARUS","N"
8899,1949,"SPAIN","N"
8935,1949,"GIBRALTAR","N"
8983,1949,"HUNGARY","N"
9235,1949,"PANAMA","N"
9414,1949,"MALAWI","N"
9485,1949,"YEMEN","N"
9770,1949,"SOLOMON ISLANDS","N"
9773,1949,"TUNISIA","N"
9776,1949,"URUGUAY","N"
9887,1949,"VIET NAM","N"
89,1981,"DOMINICA","N"
133,1981,"KENYA","N"
174,1981,"EQUATORIAL GUINEA","N"
188,1981,"DENMARK","N"
270,1981,"TOKELAU","N"
564,1981,"LIBERIA","N"
846,1981,"SWITZERLAND","N"
936,1981,"LESOTHO","N"
964,1981,"EQUATORIAL GUINEA","N"
982,1981,"TONGA","N"
1132,1981,"RUSSIAN FEDERATION","N"
1353,1981,"MAYOTTE","N"
1825,1981,"RUSSIAN FEDERATION","N"
1993,1981,"LUXEMBOURG","N"
2192,1981,"MAURITANIA","N"
2374,1981,"TUVALU","N"
2528,1981,"RÉUNION","N"
2598,1981,"GREECE","N"
2608,1981,"SOMALIA","N"
2764,1981,"GUINEA-BISSAU","N"
2835,1981,"LUXEMBOURG","N"
2969,1981,"KIRIBATI","N"
3094,1981,"RWANDA","N"
3104,1981,"ALGERIA","N"
3420,1981,"MYANMAR","N"
3604,1981,"INDONESIA","N"
3662,1981,"SWITZERLAND","N"
3803,1981,"MAURITIUS","N"
4140,1981,"NEW ZEALAND","N"
4287,1981,"BARBADOS","N"
4322,1981,"ANTARCTICA","N"
4417,1981,"HAITI","N"
4432,1981,"GERMANY","N"
4566,1981,"BHUTAN","N"
4652,1981,"CUBA","N"
4727,1981,"NETHERLANDS","N"
4769,1981,"NEPAL","N"
4770,1981,"PHILIPPINES","N"
4967,1981,"VIET NAM","N"
5040,1981,"BERMUDA","N"
5447,1981,"GREENLAND","N"
5472,1981,"BERMUDA","N"
5486,1981,"SAINT HELENA","N"
5748,1981,"GUERNSEY","N"
5750,1981,"SOLOMON ISLANDS","N"
5768,1981,"SOLOMON ISLANDS","N"
5908,1981,"SAUDI ARABIA","N"
5948,1981,"SWITZERLAND","N"
5965,1981,"PERU","N"
6229,1981,"BELGIUM","N"
6253,1981,"ECUADOR","N"
6391,1981,"BAHAMAS","N"
6577,1981,"GUINEA-BISSAU","N"
6605,1981,"GIBRALTAR","N"
6814,1981,"MALAYSIA","N"
6885,1981,"SURINAME","N"
7051,1981,"FRENCH GUIANA","N"
7072,1981,"BAHAMAS","N"
7087,1981,"GREENLAND","N"
7499,1981,"UGANDA","N"
7542,1981,"GAMBIA","N"
7630,1981,"GIBRALTAR","N"
7861,1981,"INDONESIA","N"
7900,1981,"CHINA","N"
8058,1981,"KENYA","N"
8088,1981,"ARMENIA","N"
8106,1981,"CHILE","N"
8270,1981,"LIECHTENSTEIN","N"
8645,1981,"MONTENEGRO","N"
9042,1981,"ANGUILLA","N"
9051,1981,"MACAO","N"
9400,1981,"MALI","N"
9401,1981,"AZERBAIJAN","N"
9461,1981,"VENEZUELA","N"
9920,1981,"AFGHANISTAN","N"
11,1963,"BURKINA FASO","N"
144,1963,"INDONESIA","N"
674,1963,"MAURITANIA","N"
833,1963,"NEW ZEALAND","N"
991,1963,"LUXEMBOURG","N"
1047,1963,"NIGERIA","N"
1199,1963,"BARBADOS","N"
1304,1963,"SEYCHELLES","N"
1395,1963,"ERITREA","N"
1516,1963,"LEBANON","N"
1672,1963,"CÔTE D'IVOIRE","N"
1717,1963,"MALTA","N"
1759,1963,"GRENADA","N"
1774,1963,"FRENCH POLYNESIA","N"
1788,1963,"SAUDI ARABIA","N"
1872,1963,"GUATEMALA","N"
1875,1963,"ISRAEL","N"
1930,1963,"GIBRALTAR","N"
1936,1963,"BERMUDA","N"
2254,1963,"ETHIOPIA","N"
2294,1963,"PAPUA NEW GUINEA","N"
2455,1963,"HAITI","N"
2505,1963,"MONTSERRAT","N"
2639,1963,"CHILE","N"
2675,1963,"MALDIVES","N"
2810,1963,"DOMINICA","N"
2993,1963,"VIET NAM","N"
3014,1963,"BURUNDI","N"
3313,1963,"BOTSWANA","N"
3653,1963,"ICELAND","N"
3666,1963,"BULGARIA","N"
3826,1963,"ECUADOR","N"
3832,1963,"AMERICAN SAMOA","N"
4046,1963,"CANADA","N"
4146,1963,"ISLE OF MAN","N"
4241,1963,"ANGUILLA","N"
4387,1963,"ISRAEL","N"
4544,1963,"ANGUILLA","N"
4706,1963,"COSTA RICA","N"
4834,1963,"RWANDA","N"
5007,1963,"MONGOLIA","N"
5227,1963,"ERITREA","N"
5337,1963,"SUDAN","N"
5352,1963,"VIRGIN ISLANDS, U.S.","N"
5386,1963,"MONTSERRAT","N"
5409,1963,"ARGENTINA","N"
5764,1963,"CÔTE D'IVOIRE","N"
5774,1963,"CANADA","N"
6139,1963,"COMOROS","N"
6328,1963,"OMAN","N"
6595,1963,"AZERBAIJAN","N"
6600,1963,"SLOVAKIA","N"
6632,1963,"NIGERIA","N"
7064,1963,"MOZAMBIQUE","N"
7136,1963,"ESTONIA","N"
7158,1963,"TURKMENISTAN","N"
7392,1963,"THAILAND","N"
7403,1963,"MALAWI","N"
7640,1963,"MACAO","N"
7647,1963,"LITHUANIA","N"
7872,1963,"ANGUILLA","N"
7918,1963,"YEMEN","N"
7960,1963,"SYRIAN ARAB REPUBLIC","N"
7983,1963,"BARBADOS","N"
8013,1963,"TOKELAU","N"
8296,1963,"NEPAL","N"
8610,1963,"YEMEN","N"
8654,1963,"MALAYSIA","N"
8686,1963,"LATVIA","N"
8707,1963,"EL SALVADOR","N"
8947,1963,"KIRIBATI","N"
9159,1963,"IRAQ","N"
9270,1963,"BOLIVIA","N"
9639,1963,"BARBADOS","N"
80,1948,"CÔTE D'IVOIRE","N"
259,1948,"MALAYSIA","N"
351,1948,"CÔTE D'IVOIRE","N"
406,1948,"CZECH REPUBLIC","N"
743,1948,"VANUATU","N"
930,1948,"SYRIAN ARAB REPUBLIC","N"
974,1948,"PALAU","N"
1194,1948,"MALAYSIA","N"
1607,1948,"KIRIBATI","N"
1939,1948,"GAMBIA","N"
1986,1948,"FINLAND","N"
2199,1948,"MADAGASCAR","N"
2256,1948,"FIJI","N"
2281,1948,"NAMIBIA","N"
2538,1948,"TIMOR-LESTE","N"
2562,1948,"ERITREA","N"
2577,1948,"MONACO","N"
2705,1948,"PAPUA NEW GUINEA","N"
2801,1948,"CZECH REPUBLIC","N"
2808,1948,"FRENCH GUIANA","N"
2889,1948,"SAINT HELENA","N"
3053,1948,"BARBADOS","N"
3245,1948,"NAMIBIA","N"
3262,1948,"AMERICAN SAMOA","N"
3379,1948,"PALAU","N"
3424,1948,"JORDAN","N"
3739,1948,"COMOROS","N"
3988,1948,"MONTSERRAT","N"
4081,1948,"URUGUAY","N"
4094,1948,"WALLIS AND FUTUNA","N"
4556,1948,"BOTSWANA","N"
4662,1948,"ANGOLA","N"
4723,1948,"WESTERN SAHARA","N"
5121,1948,"BOUVET ISLAND","N"
5150,1948,"PANAMA","N"
5627,1948,"ALBANIA","N"
5628,1948,"DJIBOUTI","N"
5866,1948,"UNITED ARAB EMIRATES","N"
6033,1948,"EGYPT","N"
6084,1948,"KUWAIT","N"
6119,1948,"ARMENIA","N"
6143,1948,"CANADA","N"
6501,1948,"UNITED STATES","N"
6524,1948,"LITHUANIA","N"
6604,1948,"FAROE ISLANDS","N"
6668,1948,"KOREA, REPUBLIC OF","N"
6872,1948,"THAILAND","N"
6890,1948,"CAMEROON","N"
6891,1948,"GUINEA-BISSAU","N"
7012,1948,"UNITED KINGDOM","N"
7225,1948,"HONG KONG","N"
7313,1948,"PAPUA NEW GUINEA","N"
7587,1948,"GUERNSEY","N"
7621,1948,"EGYPT","N"
7631,1948,"UZBEKISTAN","N"
7664,1948,"MOROCCO","N"
7665,1948,"NEW ZEALAND","N"
7834,1948,"KUWAIT","N"
7871,1948,"CHINA","N"
7899,1948,"MONGOLIA","N"
7973,1948,"NIUE","N"
7990,1948,"NIUE","N"
8086,1948,"GHANA","N"
8201,1948,"CANADA","N"
8486,1948,"KUWAIT","N"
8678,1948,"GHANA","N"
8868,1948,"RUSSIAN FEDERATION","N"
8943,1948,"CUBA","N"
8953,1948,"CZECH REPUBLIC","N"
9011,1948,"GHANA","N"
9017,1948,"ALBANIA","N"
9323,1948,"DJIBOUTI","N"
9691,1948,"CUBA","N"
9835,1948,"SPAIN","N"
266,1968,"GUYANA","N"
291,1968,"NICARAGUA","N"
432,1968,"WALLIS AND FUTUNA","N"
467,1968,"CHILE","N"
540,1968,"GUATEMALA","N"
547,1968,"BOTSWANA","N"
697,1968,"UKRAINE","N"
882,1968,"NEW CALEDONIA","N"
1105,1968,"TIMOR-LESTE","N"
1190,1968,"BAHAMAS","N"
1535,1968,"ANDORRA","N"
1703,1968,"BELIZE","N"
1735,1968,"SAINT LUCIA","N"
1778,1968,"UNITED KINGDOM","N"
1947,1968,"MARTINIQUE","N"
2122,1968,"LIECHTENSTEIN","N"
2263,1968,"URUGUAY","N"
2271,1968,"PALAU","N"
2384,1968,"NAMIBIA","N"
2418,1968,"PHILIPPINES","N"
2469,1968,"BARBADOS","N"
2676,1968,"PANAMA","N"
2743,1968,"TOGO","N"
2804,1968,"ARMENIA","N"
2933,1968,"PANAMA","N"
2966,1968,"SENEGAL","N"
3078,1968,"INDONESIA","N"
3178,1968,"MEXICO","N"
3255,1968,"CROATIA","N"
3268,1968,"CROATIA","N"
3338,1968,"FINLAND","N"
3525,1968,"INDIA","N"
3595,1968,"TURKMENISTAN","N"
3706,1968,"CHILE","N"
3814,1968,"SAINT LUCIA","N"
3876,1968,"MEXICO","N"
3904,1968,"GUADELOUPE","N"
3982,1968,"BELGIUM","N"
4725,1968,"GIBRALTAR","N"
5119,1968,"SERBIA","N"
5279,1968,"UNITED KINGDOM","N"
5442,1968,"MARTINIQUE","N"
5462,1968,"PARAGUAY","N"
5743,1968,"FINLAND","N"
5989,1968,"SRI LANKA","N"
6043,1968,"ITALY","N"
6154,1968,"VIRGIN ISLANDS, U.S.","N"
6911,1968,"MONACO","N"
7229,1968,"SWEDEN","N"
7237,1968,"GERMANY","N"
7585,1968,"SAN MARINO","N"
7688,1968,"IRELAND","N"
7754,1968,"PITCAIRN","N"
7825,1968,"KENYA","N"
7981,1968,"SOMALIA","N"
7994,1968,"BELIZE","N"
8051,1968,"GUYANA","N"
8145,1968,"SENEGAL","N"
8174,1968,"FAROE ISLANDS","N"
8175,1968,"COMOROS","N"
8327,1968,"CAPE VERDE","N"
8551,1968,"MAYOTTE","N"
8561,1968,"NEW ZEALAND","N"
8593,1968,"MYANMAR","N"
8702,1968,"NORFOLK ISLAND","N"
8712,1968,"LESOTHO","N"
8945,1968,"SAINT HELENA","N"
8982,1968,"TOKELAU","N"
9279,1968,"ICELAND","N"
9309,1968,"PUERTO RICO","N"
9350,1968,"MARSHALL ISLANDS","N"
9612,1968,"GUATEMALA","N"
9750,1968,"MARSHALL ISLANDS","N"
9888,1968,"IRELAND","N"
118,1954,"BAHRAIN","N"
129,1954,"SAUDI ARABIA","N"
136,1954,"BELIZE","N"
162,1954,"INDONESIA","N"
285,1954,"BELIZE","N"
297,1954,"SWEDEN","N"
400,1954,"BANGLADESH","N"
511,1954,"ICELAND","N"
541,1954,"ROMANIA","N"
727,1954,"EL SALVADOR","N"
1262,1954,"MAURITANIA","N"
1525,1954,"NIUE","N"
1572,1954,"ARGENTINA","N"
1803,1954,"PAPUA NEW GUINEA","N"
2312,1954,"SWEDEN","N"
2416,1954,"GREECE","N"
2550,1954,"SYRIAN ARAB REPUBLIC","N"
2574,1954,"NORFOLK ISLAND","N"
2644,1954,"CAPE VERDE","N"
2718,1954,"MARTINIQUE","N"
2989,1954,"CHINA","N"
3021,1954,"SLOVENIA","N"
3084,1954,"TURKEY","N"
3097,1954,"MALTA","N"
3176,1954,"WALLIS AND FUTUNA","N"
3279,1954,"HONG KONG","N"
3288,1954,"CÔTE D'IVOIRE","N"
3804,1954,"GUATEMALA","N"
3813,1954,"ITALY","N"
4289,1954,"EQUATORIAL GUINEA","N"
4456,1954,"ANTIGUA AND BARBUDA","N"
4458,1954,"NAMIBIA","N"
4636,1954,"MONTENEGRO","N"
4646,1954,"SAUDI ARABIA","N"
4675,1954,"TRINIDAD AND TOBAGO","N"
4822,1954,"ZAMBIA","N"
4911,1954,"PAKISTAN","N"
4947,1954,"AFGHANISTAN","N"
4993,1954,"BULGARIA","N"
5133,1954,"BAHAMAS","N"
5217,1954,"LESOTHO","N"
5553,1954,"ARUBA","N"
5600,1954,"SAUDI ARABIA","N"
5804,1954,"MARSHALL ISLANDS","N"
5906,1954,"IRELAND","N"
